well_i,avg_hz_spacing_ft,avg_vt_spacing_ft,neighbors_considered,adjacency_coverage_i_pct,avg_hz_spacing_ft_unw,avg_vt_spacing_ft_unw
30025497750000,3842.7168387525626,39.03554448356374,4,1.0,3850.317637835865,38.969125000000076
30025503690000,2931.734386266439,12.714278500486062,4,1.0,2905.317099747332,13.071875000000546
30025507270000,2380.37574470587,36.199583008010116,7,1.0,2700.4915496630833,37.71785714285709
30025507280000,2795.2444542644494,39.779484704513365,8,1.0,3176.8008842999557,39.515687499999785
30025507540000,3233.7623504588855,9.13155760764329,4,1.0,3231.9574694944504,9.145125000000462
30025507790000,2534.5067423073647,15.717269755963475,8,1.0,2916.4678578517005,16.12168749999978
30025507800000,1910.8937140940393,14.737043801404708,5,1.0,1913.9683611460623,14.785499999999956
30025508220000,3329.399489191262,18.028297277039766,2,0.9829444784843798,3790.849465451698,20.612499999999727
30025510030000,2504.0084885662272,13.404999999999745,1,0.998334664118921,2504.0084885662272,13.404999999999745
30025511130000,2552.070424433084,15.553368458347588,7,1.0,2581.4947605248826,15.395571428572111
30025511140000,2779.875542175891,36.029286455303904,6,1.0,2811.1334462114314,36.280833333333554
30025513840000,4000.4832659435606,7.879251733073348,2,1.0,3982.901498269758,7.917750000000069
30025516390000,1960.3288423892566,15.518134548130515,4,1.0,2006.3874323917353,16.828875000000153
30025516420000,2255.7026497715297,15.619949833301638,4,1.0,2256.81104025902,16.98012500000027
30025517710000,3016.530913916153,17.328383879072526,10,1.0,3321.163158868956,17.695549999999912
42003002890200,,,0,,,
42003029150100,1035.2118276478705,18.68094158799141,2,1.0,1033.9645265916236,18.6825000000008
42003029190100,655.1279714844203,9.108052092559818,2,1.0,665.275310612605,9.8100000000004
42003029190200,876.8888857501677,8.79693003467074,2,1.0,906.8776417313437,9.4975000000004
42003029720300,,,0,,,
42003034550100,2674.437400198313,33.86499999999978,1,0.9999999999999998,2674.437400198313,33.86499999999978
42003034730100,3072.888798162491,27.398836025173523,2,1.0,3037.521692823255,27.964999999999236
42003051650100,3237.838007478233,191.50080499999785,1,0.6309626146631571,3237.838007478233,191.50080499999785
42003064470100,2743.396110420114,45.43927817554934,2,1.0,2739.999127807815,45.000000000000455
42003369460000,,,0,,,
42003377470100,2532.084893150014,18.109999999999673,1,0.8137450130250661,2532.084893150014,18.109999999999673
42003385010200,4789.193284132704,197.1999999999989,1,0.49790040230889576,4789.193284132704,197.1999999999989
42003385790000,,,0,,,
42003385890300,,,0,,,
42003391530300,,,0,,,
42003393990000,,,0,,,
42003395400000,,,0,,,
42003408300000,3035.0475703290717,597.3685334702781,6,1.0,3022.3415060621605,594.6191666666667
42003412620000,1296.2965104464818,14.579449701110356,2,1.0,1299.6415737134512,13.599999999999454
42003413300100,2664.4596103820677,54.89624482883566,7,1.0,2664.1024819045606,54.805000000000554
42003413310000,3269.0970478859062,29.016912141229742,5,1.0,3295.38176476315,29.002000000000407
42003416050000,2453.7450172063773,20.830255532781344,3,1.0,2521.742115074734,20.58666666666674
42003416510100,,,0,,,
42003417200000,,,0,,,
42003418440000,1439.86065856351,123.05512370472024,4,1.0,2055.9482100146715,67.1550000000002
42003419010000,2305.9447449023633,53.0907166737485,3,1.0,2291.1567900292525,43.833333333333634
42003425200000,2921.272318297737,96.52833332757942,8,1.0,2996.2624515651714,106.98837499999979
42003425500000,2936.0145670159995,33.866385942232924,9,1.0,2924.773564603259,35.60222222222243
42003427170000,2622.882910705546,30.46734153638358,5,1.0,2470.061502523445,29.002000000000407
42003427270000,3363.392985439471,718.3128587356142,11,1.0,3368.001237317425,711.1409090909093
42003428760000,2801.184255613022,48.74306532552828,8,1.0,2745.6386075125206,46.476875000000746
42003429530000,2884.989480095498,107.1266993062088,7,1.0,2883.9668946536653,106.89785714285725
42003429970000,2539.1000746593077,63.51308598037824,6,1.0,2612.7235492353334,66.88700000000001
42003430790000,2331.2007372917137,63.172819320754506,6,1.0,2330.8541462866156,63.02916666666655
42003431700100,2334.299803419806,102.79999999999927,1,0.9999999999999998,2334.299803419806,102.79999999999927
42003432630000,2165.903017218825,76.24851279877636,7,1.0,2186.7669842601695,76.55999999999975
42003434610100,,,0,,,
42003434710000,3211.019518780737,43.243900778715755,2,1.0,3176.74545939001,46.977499999999964
42003434750000,3333.840401804773,58.25524345428457,3,1.0,3570.3138022527473,54.641666666666424
42003437630000,1974.7873524792994,10.398352179116,2,1.0,1959.2334531055274,10.30749999999989
42003438450000,1673.3895878598921,130.32865288722724,5,1.0,1680.984515167187,131.21899999999988
42003438800000,2040.5251779580428,17.234913174638802,2,1.0,2045.2456007871133,17.167500000000018
42003439010000,1377.0404907663528,241.04348795371587,4,1.0,2018.073596658221,239.43250000000057
42003439180100,2136.776807783732,37.81500000000051,1,0.9309891293398183,2136.776807783732,37.81500000000051
42003439510100,,,0,,,
42003440220100,,,0,,,
42003440470000,1893.1315163889778,80.03877470321352,6,1.0,1887.9217641297646,79.07166666666596
42003440480000,3306.7109697336623,74.84820423563038,6,1.0,3309.5530945376945,75.19749999999992
42003441040000,3242.6780692782804,175.14025535442843,10,1.0,3226.092860623944,180.3886999999996
42003441220000,2410.9310390326677,3785.688538133562,8,1.0,2436.5105361519477,3785.6577500000003
42003442240000,3317.4014773855965,215.4492481224874,12,1.0,3384.9407582031176,237.04683333333318
42003442270000,3095.8897163813754,145.5279673072389,9,1.0,3084.8094894869864,144.8011111111109
42003442780000,2631.103251129403,18.35775909773557,4,1.0,2685.3124180449286,19.07125000000019
42003443470000,2668.161220782188,36.68922418615197,6,1.0,2693.3283633999645,37.62249999999964
42003443480000,2268.998262454104,38.167597053959085,4,1.0,2251.349399059759,38.23624999999993
42003443630000,2338.2192666605374,255.72479563036183,7,1.0,2228.7841742438945,243.8957142857145
42003443637000,2214.8747337122268,242.90857753969203,7,1.0,2214.880588009613,242.9142857142858
42003443950000,3132.1499907284815,52.87359250837507,10,1.0,3175.0493461751844,53.451500000000216
42003444430000,,,0,,,
42003444620000,2476.7421029304987,62.06269794482201,6,1.0,2490.91895536821,62.304999999999986
42003445740000,2527.4661299840104,3283.3057036840823,9,1.0,2783.9790476431153,3302.0832777777778
42003446000000,2466.8686879702946,3245.701599319185,5,1.0,2447.531567991743,3246.326
42003446470000,2639.3445530701374,45.59766787680813,10,1.0,2634.005030674719,45.59899999999952
42003446670000,2224.250374909156,68.14548603699762,5,1.0,2410.9744852054164,72.29699999999939
42003447060000,487.99647359944464,46.589999999999236,1,1.0,487.9964735994446,46.589999999999236
42003447360000,3126.9722275306053,3167.665390694532,9,1.0,2996.9995883077463,3148.104722222222
42003447880100,2136.7504442209597,37.81500000000051,1,0.9486968657080922,2136.7504442209597,37.81500000000051
42003448410000,3130.4741995004515,45.97011349592657,4,1.0,3125.3802439953215,45.63499999999999
42003448570000,,,0,,,
42003448600000,3004.128715205931,195.8663157833622,12,1.0,3010.9580333617955,198.0891666666665
42003448730000,2998.2231453789427,195.4303193809149,10,1.0,3024.1199567428403,200.18850000000066
42003449260000,2506.493111916362,2937.9200704782083,10,1.0,2329.610965360515,2917.8334500000005
42003449560000,2950.857562852324,2508.6229135042613,3,1.0,2828.402744749396,2514.6149999999993
42003449840000,2554.5276123535677,232.45374392894652,11,1.0,2642.941813405234,212.20045454545453
42003449850000,2567.8453577637306,265.70171302972926,14,1.0,2581.498035170051,278.3421428571428
42003449860000,2389.595510312621,319.81515164808525,14,1.0,2308.4017778973207,333.6442857142857
42003449870000,2379.255749095779,277.77204368231276,9,1.0,2238.6688000136373,252.2533333333331
42003449880000,2445.738118042652,272.6411608141756,11,1.0,2434.5280313001804,254.39545454545458
42003450160100,1708.4548687816998,24.38499999999931,1,0.9782907967763983,1708.4548687816998,24.38499999999931
42003451570000,2170.406010551595,30.896366636278106,5,1.0,2226.169278605056,31.911000000000058
42003451900000,2752.973270164249,135.9797455163891,8,1.0,2772.687466969622,134.95875
42003451980000,2855.486661949255,41.47505439574377,5,1.0,2878.033980919896,42.16999999999989
42003452010000,2566.744262199478,39.251026306399616,7,1.0,2641.9804928276853,50.1107142857141
42003452020000,1960.288696505482,251.84759441199455,7,1.0,1952.200867728078,250.59642857142808
42003452050000,1777.6962089971912,218.368089094452,7,1.0,1768.0823110097401,216.3492857142853
42003453280000,3164.1071070132652,264.2920661901706,9,1.0,3293.872688451081,242.37611111111144
42003453310000,1585.527466168218,220.37611827476996,11,1.0,1585.5529676783879,224.98954545454546
42003453310100,67.2395265951433,28.98999999999978,1,0.9786543622709597,67.2395265951433,28.98999999999978
42003453310200,2045.7458226455524,271.68269531465137,13,1.0,1949.861235331493,260.4888461538461
42003453320100,2444.644911473302,300.87473799685756,13,1.0,2732.0842931095085,302.0683076923082
42003453330000,2647.6888697079694,293.771189306326,16,1.0,2929.327301888408,285.27100000000036
42003453830000,2069.5063776032707,248.52895158821408,12,1.0,2129.5801731246,236.11624999999995
42003455170000,2722.459150987578,469.6540526522663,5,1.0,2785.299045350436,578.403
42003455200100,,,0,,,
42003455230000,,,0,,,
42003455260000,2760.9251132819,232.6561706042627,14,1.0,2794.633274294153,187.10221428571444
42003455270000,2786.330428906219,248.04676209249638,15,1.0,2952.450936943582,202.93939999999995
42003455340000,1361.6202332356,23.11172682639279,2,1.0,1361.5804472720306,23.08949999999959
42003455350000,2154.307295018208,100.98612810695982,7,1.0,2190.815166329047,101.89999999999989
42003455530000,1708.4675492938272,24.38499999999931,1,0.9807742038231436,1708.4675492938272,24.38499999999931
42003455560000,2241.070064759959,40.293253368617506,5,1.0,2380.523289945235,39.446000000000275
42003455670000,2334.830252179869,37.49317155068676,6,1.0,2354.6772646186346,38.54666666666677
42003455740000,,,0,,,
42003455960000,2254.521890739648,22.073794316799198,4,1.0,2277.6560917636616,22.1712500000001
42003456210000,1973.0196052983974,23.63528349510875,4,1.0,1969.000305820199,23.591249999999945
42003456220000,2631.7095787026783,29.9399999999996,1,0.9655059747259497,2631.7095787026783,29.9399999999996
42003456230000,2631.670370405174,29.9399999999996,1,0.9677315594137527,2631.670370405174,29.9399999999996
42003456290000,2353.9162170444724,45.1075592479665,9,1.0,2615.667955442437,54.423333333333375
42003456297000,2362.5477398228736,63.06867678082169,9,1.0,2628.653009897911,73.68111111111051
42003456300000,3046.6497222559597,649.6185207887722,12,1.0,3072.655614127165,633.5879166666666
42003456310000,2055.6867587885235,678.0966204770071,10,1.0,2094.1124253277358,664.3524999999997
42003456320000,2537.5983707467294,146.30589742582967,6,1.0,2546.9069055303175,148.7491666666668
42003456440000,1766.7405662158308,87.32012339995433,2,1.0,1993.0395079993646,104.76500000000033
42003456720000,2595.4477268082783,61.01610283355882,7,1.0,2597.02992019407,61.069285714285535
42003456940000,2635.7590328387873,27.20245688920425,6,1.0,2635.755064486811,27.20083333333302
42003457050000,2430.805511313195,71.72165368888359,4,1.0,2505.7530260903295,71.75875000000019
42003457180000,2573.84621968174,91.26824924691225,5,1.0,2662.823370732282,91.3930000000004
42003457220000,3154.390606134805,36.568086227675316,4,1.0,3185.66478444385,36.88500000000022
42003457390000,1880.7593439369982,360.8526847088443,12,1.0,1872.2436094981306,365.7408333333332
42003457410000,2529.280781980738,506.9301084784918,11,1.0,2590.618559782968,502.7509090909089
42003457560000,2468.476619866238,56.07508459312619,5,1.0,2576.04545454925,56.94639999999981
42003457560100,2594.0425595084926,66.8495265687412,5,1.0,2739.1278629259746,68.91000000000004
42003457570100,,,0,,,
42003457690000,2317.318323815798,358.3519752588878,11,1.0,2340.6859412078757,373.9509090909087
42003457980000,2753.0745536300533,27.06060002957796,7,1.0,2756.8062619420816,27.0714285714287
42003458170000,2497.3543182464896,146.9366273297391,6,1.0,2447.8271030227447,141.03166666666675
42003458380000,2879.171442505266,143.96662092348444,6,1.0,2904.6469762081724,147.35416666666683
42003458430000,2181.0231668464326,69.13959526668518,2,1.0,2737.839852416115,71.95250000000033
42003458470000,2918.1809586755503,36.14187786401818,9,1.0,2929.485249339979,39.3922222222225
42003458480000,2827.5848399192587,57.93108037756083,8,1.0,2830.336918104897,58.06749999999988
42003458530000,1258.3738108898856,786.1285359804207,9,1.0,1379.0652327757334,714.9794444444444
42003458550000,1578.8416614304283,719.0229780776202,9,1.0,1598.704306367399,710.0738888888889
42003458560000,2053.0221409887204,30.047889642932386,4,1.0,2051.955068593061,29.9987500000002
42003458590000,2288.0962779836823,360.8135265100871,12,1.0,2374.8470750487168,366.96875000000017
42003458600000,2383.794970872624,375.9513176878832,10,1.0,2348.1076725254134,388.64799999999985
42003458620000,2705.4717124160284,54.84770464141103,4,1.0,2704.9513324386385,54.94500000000062
42003458710100,,,0,,,
42003458880000,2502.3266951908054,32.15149180170851,6,1.0,2562.4381134213418,31.286666666667163
42003458890000,,,0,,,
42003458910000,2043.043137965288,13.379649018458469,2,1.0,2038.500007407688,13.418999999999869
42003459200000,,,0,,,
42003459210000,488.0368050584657,46.58999999999924,1,0.9306292065195386,488.0368050584657,46.589999999999236
42003459290000,2559.245218289539,29.321855644722962,10,1.0,2563.3997784410567,29.32649999999985
42003459350000,2937.058970575509,252.22487578153167,9,1.0,2939.1941420229755,251.92666666666668
42003459870100,1247.7259156618618,860.8736280565458,9,1.0,1366.8702714583985,816.3172222222223
42003459930000,2672.613187456459,60.04618118398949,7,1.0,2648.588638580379,59.36428571428548
42003460150000,2606.365737865317,48.823124527713844,4,1.0,2626.0729222255954,49.43250000000057
42003460260000,2986.2705543289608,46.62485853647486,10,1.0,3063.2494696690837,48.81899999999996
42003460450000,,,0,,,
42003460500100,2920.334543742739,18.73350240866357,3,1.0,2686.5643185392696,21.886666666665707
42003461130000,3693.088476692027,33.373809073942326,2,1.0,3706.3737367858225,33.49250000000029
42003461500000,29.689675458448498,2.9999999999999996,1,0.9956920549965317,29.689675458448498,3.0
42003461500100,29.69343795338573,3.0,1,0.9997322327610992,29.69343795338573,3.0
42003461640000,1749.999093618537,839.042009670722,9,1.0,1769.2372979897525,834.9305555555557
42003461810000,3032.7457933953906,52.42188282974219,10,1.0,3015.5133769168524,57.34850000000006
42003461880000,1946.4246757680933,206.62971717306218,6,1.0,1949.2909338774862,205.95166666666668
42003462130000,2950.246632549851,476.095008534258,10,1.0,3000.7420498742053,461.98755000000074
42003462250000,3003.274028829408,27.84912647846561,5,1.0,2994.3983978801284,27.824999999999637
42003462290000,2099.709089409229,774.4719093380369,8,1.0,2095.9467077039726,778.55125
42003462570000,2986.4648638301614,38.84653174706028,10,1.0,2992.669724452603,38.98864999999987
42003462760000,2298.3587710935926,25.604584710903595,4,1.0,2297.3538437625666,25.616250000000036
42003463110000,2533.3030266122364,29.437426455915773,8,1.0,2533.7374960025113,29.495624999999677
42003463120000,1770.0602599218407,21.375604157466054,5,1.0,1802.6111473230321,21.139000000000305
42003463140000,2485.3894397964054,35.00666423662921,8,1.0,2588.740027329187,40.24000000000012
42003463250000,2444.598244333208,45.1632745176024,9,1.0,2728.3753731979473,55.32999999999983
42003463260000,2516.4343655303765,37.87131153309432,5,1.0,2431.0647485826785,47.45799999999999
42003463600000,2916.349401151202,38.48614994610044,11,1.0,2936.038179697257,38.459272727272285
42003463690000,2508.9671120761986,303.3406522121807,14,1.0,2443.7677798244845,283.76714285714297
42003463700000,4268.130452994535,244.46925223399322,2,1.0,4268.247056503667,244.1225000000004
42003463710000,3272.811939378216,147.1733536508165,5,1.0,3258.0939773794585,147.37100000000027
42003463720000,3034.7494822643007,581.8144880724528,5,1.0,3021.7702960157703,581.4450000000008
42003463800000,2487.499028531525,675.8665998979808,16,1.0,2437.8620771026253,690.0743437499996
42003463810000,4050.772574603525,897.0121041856238,2,1.0,4057.6825900671265,894.8825000000002
42003464070000,2629.3293231091607,2507.1050000000005,1,0.3166984651691089,2629.3293231091607,2507.1050000000005
42003464470000,2178.901764072623,64.5318951345239,2,1.0,2178.976292653837,64.5324999999998
42003464480000,3463.7546151216434,35.73801238322706,3,1.0,3093.4010785830615,28.808333333333394
42003464730000,2453.893775971409,346.5404307652797,13,1.0,2694.032014444362,369.8049230769229
42003464740000,2621.082518696329,397.80673143433626,15,1.0,2802.5387703793554,400.3976000000006
42003465070000,2637.532382523702,27.48797870450061,6,1.0,2648.141539063265,27.347499999999854
42003465120000,2909.043604995852,29.141135791821284,7,1.0,2911.238242908749,29.090000000000014
42003465170000,2743.8688202926032,39.230894983289815,9,1.0,2773.7277520886205,38.09499999999985
42003466190000,2820.090943971456,431.5579936524073,7,1.0,2797.0679904755125,412.9334999999997
42003466220000,3014.6531811160053,35.964825934721134,7,1.0,3017.483134665027,35.87285714285723
42003466250000,2504.9966247339053,294.02944443148584,6,1.0,2483.851611266949,296.746833333333
42003466260000,1993.087917295455,65.93485616070659,5,1.0,2059.4029208266365,67.62299999999996
42003466270000,2729.180253145888,26.131928074766794,8,1.0,2729.860375912863,26.149374999999964
42003466290000,2678.123496339463,525.9768961590081,6,1.0,2671.057672859129,476.05250000000024
42003466650000,2800.754605807537,339.9331332839302,14,1.0,2816.9577886667357,320.2207142857138
42003466880000,2169.6287569784304,31.131234793582326,6,1.0,2171.378078349759,31.066666666667214
42003467280000,3051.5975254626815,46.58660723073763,5,1.0,3068.0731670652262,46.28500000000022
42003467350000,1492.7513686835634,2199.158684401564,9,1.0,1512.1855882971856,2205.816111111111
42003467480000,4266.738977534223,290.62500921960265,2,1.0,4268.96082684055,292.50000000000045
42003467500000,2407.4943257109594,36.970469969264066,9,1.0,2710.1758524503052,40.58611111111107
42003467540000,3177.742312350392,264.1828365418556,8,1.0,3117.9146194319555,279.8087500000004
42003467780000,1302.2283608397631,104.60000000000036,2,1.0,1302.2283608397631,104.60000000000036
42003468470000,2255.2240454194016,10.799183892230259,4,1.0,2255.101655030779,10.798750000000382
42003468520000,1593.9086440590786,4.065000000000509,1,0.9784132525175957,1593.9086440590786,4.065000000000509
42003468760000,3250.5247522452196,48.15691039873593,4,1.0,3323.5808579186823,49.42375000000038
42003468770000,2302.748481334265,31.053663819290147,8,1.0,2376.95729147865,30.601875000000064
42003468780000,2989.50220353178,58.865838331539045,4,1.0,2963.7517659360283,58.618749999999636
42003468830000,1550.8417864903502,4.7150000000001455,1,0.9996356756013637,1550.8417864903502,4.7150000000001455
42003468970000,3108.179804075023,55.89119075651165,11,1.0,3115.5406206362486,55.90740909090974
42003469040200,1775.6257043965209,295.2851361080885,7,1.0,1793.8226042094175,288.2892857142854
42003469130000,2610.3501484308595,25.541050522069117,10,1.0,2618.3810167251177,25.485699999999817
42003469180000,1650.2026628125225,60.916836890929666,5,1.0,1684.7067202648188,61.89700000000012
42003469280000,2318.1571543942428,65.51066660416652,4,1.0,2359.0379624081124,66.33749999999918
42003469510000,1302.2387268611637,104.60000000000036,1,0.8687877796571022,1302.2387268611637,104.60000000000036
42003469510001,1302.2387268611637,104.60000000000036,1,0.8687877796571022,1302.2387268611637,104.60000000000036
42003469530000,2560.084336812838,33.44395283968761,9,1.0,2563.840705074352,33.48555555555514
42003469880000,2141.009383503013,360.5508219341636,2,1.0,2141.0648191373807,360.5475000000006
42003469910000,3354.4554997310242,45.47731900997322,4,1.0,3365.7560274039633,45.52125000000001
42003469920000,2302.238093618711,26.40882184344409,4,1.0,2318.2321316700973,26.44125000000031
42003469930000,3037.599021346379,42.784021433857454,10,1.0,3022.6505322705307,41.85850000000001
42003469980000,2304.402436543021,70.62956037610142,5,1.0,2362.6629431628776,72.17699999999968
42003470000000,1902.7216244772462,421.120003062603,9,1.0,1987.6144097963927,379.1418888888889
42003470010000,3273.726220693057,826.6332430709007,11,1.0,3280.6324907649546,828.173681818182
42003470130000,2085.820243086662,37.07818552109956,4,1.0,2419.9755015811556,43.95874999999887
42003470160100,2473.0761378353727,415.88382021057,9,1.0,2669.241009471703,410.114
42003470470000,3157.0532008942987,134.51266518370574,7,1.0,3187.7114517358777,133.75785714285718
42003470600000,1594.0868491425542,4.065000000000509,1,0.9368666907607921,1594.0868491425545,4.065000000000509
42003470810000,4146.791917931821,186.02601524037937,3,1.0,4153.041366896505,180.28666666666717
42003470830000,3006.4141270949685,135.43889850924162,6,1.0,3050.164135293888,134.95333333333338
42003470850000,2874.5618565176264,23.375317003347586,6,1.0,2859.4000519790916,24.198333333333114
42003470860000,2593.7156136060394,68.20659192681565,4,1.0,2404.5390694895796,62.09125000000063
42003470900000,2343.458592214558,460.4466369392246,16,1.0,2473.183141243275,456.36278125000047
42003471090000,2537.1297627657946,56.42518068715991,4,1.0,2619.00775305966,58.47499999999877
42003471100000,1826.6510895204656,28.572747523851877,4,1.0,1827.030612095519,28.573750000000018
42003471160000,2216.7679430088,383.3929142266797,6,1.0,1908.0426101504163,460.9082499999998
42003471170000,2646.148244959552,500.9873558009269,15,1.0,2917.4515383643607,494.856166666667
42003471180100,3068.6511467870855,535.4738957206702,13,1.0,3270.330482181503,518.643653846154
42003471260000,3056.019836329195,568.7301256496609,6,1.0,3108.0870175512878,570.8441666666671
42003471770000,2949.907596549079,45.41502902975473,8,1.0,2941.4241315101585,45.30250000000001
42003471830000,2830.863337707587,5952.8035318022885,2,1.0,2778.93224239307,5934.860499999999
42003471920000,2318.936379053276,61.45680263528931,5,1.0,2297.4905769934367,76.04799999999996
42003471970000,4174.322132623244,3441.137003352739,2,1.0,4167.863398003054,3639.9339999999993
42003472060000,1762.1901023507053,181.723125982437,7,1.0,1756.6105115901398,183.18928571428543
42003472070000,1942.6196741008791,251.19460377055879,6,1.0,1944.9821693450092,252.67416666666682
42003472140000,2942.2721180016124,47.06880274070765,6,1.0,2891.0835171729573,46.73249999999977
42003472190000,2727.671821966889,25.8720039803817,5,1.0,2711.233691086435,25.9450000000008
42003472210000,3547.862837131411,248.73900338570073,6,1.0,3528.091282087454,257.2101666666658
42003472430000,2374.3579997005068,485.91654291529517,17,1.0,2178.3900811362037,454.09967647058863
42003472490000,2394.8108308381156,29.98286674091375,2,1.0,2405.604957126902,29.912500000000364
42003472710000,1607.9677009604102,2220.747222403448,10,1.0,1776.509679524845,2216.6259999999997
42003472790000,2479.7006185242453,38.722594804400345,3,1.0,2828.708285511924,40.115000000001
42003472840000,2282.9496829069503,535.8839573122759,5,1.0,2508.1068529600543,542.7398999999998
42003472910000,2614.733574719356,33.8324514026168,7,1.0,2615.7627684440363,33.827857142857155
42003472960000,2202.6472328578857,368.24248461173994,2,1.0,2137.282406849539,371.8200000000006
42003473130000,1143.0988270330852,513.6208108565115,4,1.0,1260.6003846165518,510.53662499999973
42003473240000,2957.023394354915,162.4620087312607,7,1.0,3007.3874436808997,165.53642857142833
42003473400000,3022.0923188025818,1335.8307318395796,8,1.0,2990.0360712151714,1410.3979375
42003473410000,2385.6083022976736,1578.0775834806625,11,1.0,2716.8729012590193,1519.738227272727
42003473520000,2721.354387952786,990.8572341386308,11,1.0,2783.275870244464,1274.8368636363625
42003473640000,1928.3394328853283,785.5749152880232,10,1.0,2273.239854918574,866.2980499999996
42003473650000,2200.7347054404026,6106.233805133911,7,1.0,2185.6495136159206,6115.604214285714
42003473710000,2534.59466442653,21.687685052798784,15,1.0,2554.411751905898,24.177999999999944
42003473730000,2476.4120666766335,35.01592961674439,17,1.0,2496.402225413423,33.022647058824134
42003473740000,3245.5912211714517,46.028933362186514,6,1.0,3169.982082425477,48.224999999999454
42003473750000,3313.714578638913,25.85965089746431,5,1.0,3596.4340430721895,20.20500000000011
42003473890000,2136.4849540690657,1121.4048435120683,4,1.0,2075.062293875355,1179.5272500000003
42003473970000,1752.9768393344864,165.38866660216362,7,1.0,1755.7854039479118,165.53642857142833
42003473980000,2392.3585288021927,47.9855696501249,4,1.0,2405.3648700545596,47.88124999999991
42003473990000,,,0,,,
42003474130000,3090.2525596615237,1203.8189158776336,5,1.0,2602.866470752292,1817.718839000001
42003474200000,2928.864043760261,345.4955906543159,11,1.0,2906.5698801493163,389.8057272727278
42003474210000,,,0,,,
42003474230000,2475.4941386325495,618.0806743339846,8,1.0,2066.6235958718194,630.057250000001
42003474240000,3017.138444616909,20.01920637748792,8,1.0,3092.448790438004,22.41999999999996
42003474290000,2497.664753165468,21.01517561491135,9,1.0,2494.746333789217,21.087777777777873
42003474300000,1637.0310101849486,23.48423602562299,2,1.0,1637.2538218932336,23.457499999999527
42003474310000,3106.084662169911,329.902238945865,12,1.0,3117.5043371734173,371.18800000000005
42003474350000,2497.627657201752,17.71374409787473,2,1.0,2506.7050994708898,17.789999999999964
42003474360000,2602.8599467850263,23.687965329126765,10,1.0,2631.5228585097,23.942849999999545
42003474370000,2964.4731258387646,17.743802097501266,11,1.0,2949.5544944633143,17.73022727272738
42003474550000,2970.459687022653,16.01021491866083,9,1.0,3006.2976962162593,16.221111111110986
42003474570000,1814.3271676798668,29.461935805982122,5,1.0,1861.5886268739334,27.44299999999985
42003474580000,2391.701059775782,37.95405554503123,8,1.0,2493.7950207172507,32.22687500000018
42003474640000,2656.570327836502,202.22230395469495,6,1.0,2833.3482185684225,215.20341666666658
42003474760000,2534.4473292208613,15.909670082914253,10,1.0,2690.3135677631253,15.84950000000008
42003474780000,2048.5035945931277,83.2400128984069,2,1.0,2042.7625183393461,83.18725000000086
42003474790000,2313.827754686387,14.079327561264817,7,1.0,2342.017141748439,14.631428571428582
42003474820000,2412.727789964419,18.538177552279294,6,1.0,2420.41533633661,18.58083333333343
42003474840000,2447.5204484216893,19.5867433583635,9,1.0,2462.2081253681,19.708333333333332
42003474880000,2405.15661465627,355.2297089811471,7,1.0,2676.5522236349616,316.27214285714297
42003474890000,2031.2417306379907,49.43944639940787,4,1.0,2066.814362891799,58.55374999999822
42003475000000,2156.3375176664113,743.6998305063412,9,1.0,2168.0463688828045,778.891111111112
42003475120000,2239.7331319960667,588.2279407245686,8,1.0,2249.0272743463947,653.5066249999999
42003475210000,3094.2821098468603,10.885437387340344,6,1.0,3144.5387488023366,10.608916666666573
42003475230000,2886.582388952687,490.47547690156534,19,1.0,2891.967658952208,574.8835526315788
42003475320000,2638.982044249623,18.586852917059574,15,1.0,2654.909333476167,19.416866666666465
42003475330000,,,0,,,
42003475330100,3005.8289307529603,15.65303353580523,13,1.0,2839.2044841157976,16.508576923076923
42003475340100,2911.6184792589424,22.609088081367897,5,1.0,2949.3860531819623,23.81500000000051
42003475360000,2224.572892962807,27.04483172320742,5,1.0,2236.5819910230484,26.77099999999973
42003475500000,2357.7233199126345,26.933100212290842,6,1.0,2360.5729325337675,26.967499999999443
42003475510000,3311.103311518514,35.031807844732,8,1.0,3309.938202955927,34.773750000000064
42003475570000,2012.6411113998636,33.38450866775033,6,1.0,2018.8814420910512,33.018333333333125
42003475610000,2734.0996688427235,32.012756358062134,9,1.0,2774.3413500884117,36.289999999999964
42003475620000,2465.530607434481,30.979802745669573,7,1.0,2340.0223066688677,29.582857142857392
42003475700000,2699.291049067935,26.45444285614175,5,1.0,2694.8627723395566,27.796000000000095
42003475710000,2607.1620716361676,435.0066486769037,9,1.0,2642.5008598224817,493.1175555555562
42003475730100,2440.5059302889076,434.8991406816695,9,1.0,2470.518979782788,490.66916666666685
42003475740000,2828.0862515944227,448.0960413323429,11,1.0,2809.686936340773,497.8823636363631
42003475800000,2677.961066379749,20.232078055334966,9,1.0,3034.7758121706247,22.23033333333337
42003475840000,2792.801744622594,122.57575740938879,9,1.0,2793.876275052964,122.78050000000015
42003475900000,2350.611927624597,16.169152202040113,9,1.0,2501.0287456436185,16.53388888888872
42003475960000,2390.5815011458562,28.701636341516167,10,1.0,2699.9506206051237,34.97450000000008
42003475990100,48.26817402507625,5.289500000000771,1,0.8699210071583485,48.26817402507625,5.289500000000771
42003475990200,48.273686573847286,5.289500000000771,1,0.9992303067649261,48.27368657384729,5.289500000000771
42003476010000,2108.6297485000196,4.977833333333061,3,1.0,2108.6297485000196,4.977833333333062
