well_i,avg_hz_spacing_ft,avg_vt_spacing_ft,neighbors_considered,adjacency_coverage_i_pct
42003488970000,909.3957513897983,6.357574606733553,2,1.0
42003489210000,886.8060468981146,2.8428817259444465,2,1.0
42003489220000,918.5936095582884,8.930052908683274,2,1.0
42003489230000,932.0443049742213,7.245744292570154,2,1.0
42003489240000,937.9082099985361,5.238327743406244,2,1.0
42003489250000,921.2193196202445,7.941351868961851,2,1.0
42003489260000,902.7140382894287,5.854999999999563,1,1.0
42003489280000,,,0,
42003489730000,,,0,
42003489900000,,,0,
42003489910100,,,0,
42003489920000,,,0,
42003489930000,,,0,
42003490790000,,,0,
42003490800000,,,0,
42003490810000,,,0,
42003490860000,,,0,
42003490880000,,,0,
42003491030000,,,0,
42003491040000,247.74995075771554,107.60479983571108,2,0.4462957728488792
42003491430000,,,0,
42103346360000,,,0,
42103349080000,1066.7792769206148,10.875,1,0.7457727634522758
42103349110000,983.2186882896598,15.145000000000437,1,0.6481998972551921
42103349120000,1026.3094507065246,12.91650782181852,2,1.0
42103353360000,1051.1641934271613,23.945000000000164,1,0.8173352729018776
42103353370000,1051.1591272067967,23.945000000000164,1,0.7814929386560083
42103356810000,944.541902871406,8.989450367467633,2,1.0
42103357090000,893.6002287380844,36.04529367007459,3,1.0
42103357180000,788.1635557935743,34.58524190550554,3,1.0
42103357200000,816.8112575112718,25.2453961316332,3,1.0
42103357240000,926.9211965165873,27.268034704560762,2,1.0
42103357250000,1115.492450569972,19.50500000000011,1,0.7862370672440381
42103357650000,955.8116838761747,20.084826677581223,2,1.0
42103357660000,914.079115282434,20.025898660708215,2,1.0
42103357730000,847.5072306530423,4.95299999999952,1,0.8530550958687821
42103357750000,992.793169795734,4.394689020187814,2,1.0
42103357760000,905.5134057803497,6.691957241014867,2,1.0
42103357780000,926.4518997106021,12.004019344239628,2,1.0
42103357790000,,,0,
42103357800000,861.2623357811666,17.985000000000127,1,0.8325816708483157
42103357890000,736.321805913689,52.659999999999854,1,0.9861352809060286
42103357920000,,,0,
42103357940000,914.3646187612337,20.484778076683835,2,1.0
42103357950000,944.8047658473889,7.570000000000164,1,0.674227018178376
42103357960000,685.2893654816238,11.235491162699727,2,1.0
42103358010000,884.215590406795,16.583780032949996,2,1.0
42103358220000,714.555970647826,17.70790606985689,2,1.0
42103358240000,892.1578289246067,25.006573151548842,3,1.0
42103358260000,752.5602202300586,25.174781063535253,2,1.0
42103358270000,593.091699002496,36.090000000000146,1,0.9991202966748309
42103358310000,827.0729104351109,9.5300000000002,1,0.9998121378878927
42103358370000,1062.6211981016384,31.52499999999964,1,0.8970401490413747
42103358440000,1271.2087884688312,86.73000000000047,1,0.916468273055321
42103358450000,952.1848397046915,16.079999999999927,1,0.9749267302137768
42103358460000,1025.741673661439,33.162462305474556,3,1.0
42103358470000,914.5931717658788,23.224499134602652,4,1.0
42103358510000,949.6068240798818,16.079999999999927,1,0.929536225391914
42103358540000,1003.9685318898097,17.9699999999998,1,0.7621547052048676
42103358550000,,,0,
42103358600000,,,0,
42103358610000,798.1764775610633,14.054999999999836,1,0.9546205432475031
42103358620000,,,0,
42103358730000,,,0,
42103358740000,1189.7077927012463,6.530000000000655,1,0.9821150030136929
42103358760000,838.8190076772464,21.734999999999673,1,0.8820869747996419
42103358820000,919.2133471331593,10.324131393354788,2,1.0
42103358830000,921.6782852163452,117.01626885330867,2,1.0
42103359000000,1080.8795948509132,31.524999999999636,1,1.0
42103359060000,1120.5394503748234,24.230000000001382,1,0.987397328395202
42103359070000,755.6255515588514,12.283610935129419,2,1.0
42103359077000,486.79964584346885,35.05999999999949,2,1.0
42103359080000,1065.1045777437948,5.5700000000006185,1,0.9807511758162571
42103359090000,62.35652873449588,21.449999999999818,1,0.40640566070780515
42103359097000,62.34595550548432,21.449999999999818,1,1.0
42103359100000,1062.2292535154577,22.58261521587946,3,1.0
42103359110000,,,0,
42103359120000,,,0,
42103359130000,1064.224585975502,12.693795635022454,2,1.0
42103359140000,1254.1453549245828,1.2900000000008731,1,0.819517630868665
42103359150000,971.1741796541861,3.39049999999952,1,0.9809625184420901
42103359160000,984.0129167374524,41.83136901054453,2,1.0
42103359170000,854.096937263187,78.93483724995704,2,1.0
42103359180000,1069.8760865251463,17.850000000000364,1,0.883064823392964
42103359190000,1266.415787528415,1.2900000000008731,1,0.8858422328338433
42103359200000,885.3298341842567,22.24906496585781,2,1.0
42103359210000,1110.875288397217,22.014999999999418,1,0.9680138864765228
42103359220000,1026.3935360023538,171.96000000000004,1,0.9948321395084164
42103359230000,1188.3677045277943,29.590000000000146,1,0.9920542789649951
42103359240000,973.8939495883245,3.39049999999952,1,0.9911319536358583
42103359250000,,,0,
42103359260000,729.1841917244908,31.464999999999236,1,0.9529642052209756
42103359270000,,,0,
42103359280000,,,0,
42103359290000,1119.9672425097067,24.230000000001382,1,0.9639363700286965
42103359300000,884.3454672507678,138.22999999999956,1,0.9672744073768341
42103359310000,,,0,
42103359320000,893.6619763552438,35.95999999999913,1,0.9782629056677339
42103359330000,,,0,
42103359340000,876.0510951220971,26.454596298022015,4,1.0
42103359350000,892.1002281197196,29.515215482022697,2,1.0
42103359360000,972.5004404393535,14.1920640950561,3,1.0
42103359380000,827.0676120941432,9.5300000000002,1,0.9286660426607034
42103359400000,955.0446928003694,4.364999999999782,1,1.0
42103359450000,766.0880305195171,21.79955267455908,2,1.0
42103359510000,904.3481985474352,28.65586552192448,2,1.0
42103359520000,779.27545022844,25.004047722291755,2,1.0
42103359530000,728.5411533369122,31.464999999999236,1,0.9707469231821094
42103359660000,964.2850383633099,13.489020145006267,2,1.0
42103359680000,880.7536595274845,12.280595037705513,2,1.0
42103359710000,836.5179915240361,7.9557551265433215,2,1.0
42103359720000,,,0,
42103359750000,951.267645086015,11.23168833201657,2,1.0
42103359760000,802.2479734726165,33.5887310232312,2,1.0
42103359810000,,,0,
42103359820000,,,0,
42103359840000,916.5671222454727,12.090000000000146,1,0.9998797294987285
42103359850000,870.736953724195,67.09331231684243,3,1.0
42103359860000,795.1404722791921,30.729999999999563,1,0.987949381431293
42103359870000,1226.8522704704742,48.51500000000124,1,0.8139889762139101
42103359900000,,,0,
42103359920000,1313.0480709324802,26.664999999999964,1,0.7261252412582102
42103359940000,1087.7439860134089,46.375,1,0.9299294487563254
42103359960000,1194.2563915944922,20.65118113054519,2,1.0
42103359990000,,,0,
42103360120000,,,0,
42103360140000,,,0,
42103360320000,1173.2994097263158,7.600558192387891,2,1.0
42103360370000,,,0,
42103360480000,,,0,
42103360490000,1130.9894431452947,35.193121813740206,2,1.0
42103360520000,776.1449544389834,24.361938037111205,2,1.0
42103360530000,967.3904794514366,13.834341655753095,2,1.0
42103360540000,,,0,
42103360560000,1135.8775934291054,26.926586212472763,2,1.0
42103360650000,1040.1359336927255,9.524999999999636,1,0.9755866850565237
42103360670000,1044.9575308041626,30.47499933279905,2,1.0
42103360690000,1038.9133851457698,9.524999999999636,1,0.9780539854708182
42103360700000,830.6803245802067,34.899999999999636,1,0.9999599845966274
42103360770000,1295.1964511311087,6.599999999999909,1,0.9997146397146581
42103360780000,1048.4517303649463,20.27854245054435,2,1.0
42103360790000,955.0430668486215,4.364999999999782,1,0.9066242735630208
42103360800000,,,0,
42103360820000,,,0,
42103360870000,,,0,
42103360990000,28.58954226167381,11.175000000000182,1,0.7991112880528417
42103360997000,28.589952765667935,11.175000000000182,1,1.0
42103361000000,,,0,
42103361010000,825.9904810194398,30.765000000000327,1,0.9937661060215538
42103361030000,1111.4405243015874,52.235709391373774,2,1.0
42103361040000,1161.2314810756648,21.18499999999949,1,0.9945329243030261
42103361050000,886.5682635014373,22.632990116274264,2,1.0
42103361060000,1161.2291814107755,21.18499999999949,1,0.9932003438797883
42103361070000,,,0,
42103361080000,1196.7402340792153,69.13000000000011,1,0.9928062526584875
42103361090000,1115.7976454880115,9.179999999999382,1,0.9979418356320726
42103361100000,1019.3015769970918,46.04489941940414,3,1.0
42103361130000,894.4080805028144,34.315000000000055,1,0.829880772697209
42103361310000,1192.291113315104,12.420737972416628,2,1.0
42103361480000,,,0,
42103361500000,,,0,
42103361550000,1313.0230828197348,69.91499999999996,1,0.9833850248336113
42103361560000,1313.0318373236055,69.91499999999996,1,0.9999422834386649
42103361570000,715.0578868438058,24.178236539036213,2,1.0
42103361580000,1059.0100118840412,173.98786496616975,2,1.0
42103361720000,700.5164845731392,31.114999999999778,1,0.8048789661542812
42103361790000,777.1874817904531,26.06035827232533,2,1.0
42103361800000,707.5705942014921,15.579298798540156,2,1.0
42103361810000,690.2189464552262,44.833763465440306,2,1.0
42103361820000,,,0,
42103362050000,830.6452603595477,34.899999999999636,1,0.9790093990124751
42103362060000,772.4687231176299,21.954999999999927,1,0.9730632862495866
42103362080000,,,0,
42103362090000,775.5533710737243,24.013413306582542,2,1.0
42103362130000,827.6687123487726,24.858129077037074,3,1.0
42103362140000,814.0978554252933,14.967408605829542,3,1.0
42103362150000,788.4501687339753,35.20478038884919,3,1.0
42103362230000,1232.437345853444,18.8149999999996,1,0.9648820650182101
42103362320000,,,0,
42103362340000,1280.4541458710657,13.139999999999873,1,0.959602117331759
42103362390000,,,0,
42103362450000,889.8601001059976,16.142842144367727,2,1.0
42103362460000,973.606959686237,12.627500000000055,1,0.8906664422496706
42103362470000,643.3259060172184,6.763605631755605,2,1.0
42103362560000,,,0,
42103362620000,323.35098832043457,199.32000000000153,1,0.3553748751286799
42103362630000,1257.385482969465,24.217727815608757,2,1.0
42103362650000,717.6095170277025,51.63786902896983,2,1.0
42103362680000,818.69138904573,50.40786949631568,3,1.0
42103362810000,,,0,
42103362830000,,,0,
42103362840000,506.7346881560378,33.22776537155297,2,1.0
42103362840200,567.2224186798883,32.2597794579698,2,1.0
42103362950000,,,0,
42103362960000,1287.7770214850912,9.891068906269881,2,1.0
42103363180000,1194.2604491724294,2.8870000000003984,2,1.0
42103363190000,1207.3672777819986,1.5750000000002726,1,0.6978177066134527
42103363410000,898.2500419762331,8.614531537875532,2,1.0
42103363420000,865.1272342182745,19.359120602989034,2,1.0
42103363660000,1313.087682079934,26.66499999999996,1,0.786653076043692
42103363830000,,,0,
42103363870000,926.8357556288188,24.783378399831566,2,1.0
42103363890000,,,0,
42103363900000,,,0,
42103363910000,1003.9715144588323,17.9699999999998,1,0.9003047899043559
42103365150000,995.106943579324,110.84524999999985,2,1.0
42103365220000,961.3729527147862,25.009500000000116,3,1.0
42103366110300,92.98270643078601,13.399999999999636,1,0.8541066156986463
42103366110400,93.0027367893504,13.399999999999636,1,1.0
42103368010000,801.6367999315454,31.257500000000167,1,0.9070835942518447
42103368020000,970.3921275816921,28.12921489719447,3,1.0
42103368030000,633.6711390304869,64.13089862374456,2,1.0
42103368900000,914.0932477652228,42.921499999999924,1,0.7138797207798692
42103368910000,799.5128623640157,50.41749999999956,1,1.0
42103368920000,1178.3013088756115,6.797500000000583,1,0.9668560614481848
42103369030000,,,0,
42103369040000,787.6377009720969,90.53200000000017,1,1.0
42103369130000,940.0885728186059,27.15950000000021,1,0.9999999999999999
42103369150000,947.565439138322,152.5719408080897,2,1.0
42103369230000,1241.5300009931298,37.966499999999996,1,0.9999999999999999
42103369380000,,,0,
42103369390000,1110.80860409987,55.14449999999988,1,0.9999999999999999
42103369570000,774.5466201638674,76.95900000000074,1,0.7698225318965944
42103369580000,,,0,
42103369590000,,,0,
42103370150000,1194.2644904598574,30.601460003799527,2,1.0
42103370180000,,,0,
42103370190000,1177.8982032580425,6.797500000000583,1,0.8363043251659797
42103370230000,,,0,
42103370430000,,,0,
42103370640000,959.5472011523298,6.80100163352613,2,1.0
42103370750000,,,0,
42103370800000,1240.0362474787628,37.966499999999996,1,0.8037095039191273
42103370920000,,,0,
42103370930000,,,0,
42103370940000,,,0,
42103371140000,858.5628452729719,37.09419044249941,2,1.0
42103371220000,879.2729392870169,21.298683469008658,2,1.0
42103371280000,1248.667840959517,1.3114999999997963,1,0.9999999999999999
42103371490000,980.496734254218,38.63446256624428,2,1.0
42103371510000,823.2854067251457,27.488372797821167,2,1.0
42103371520000,723.6835851123366,109.55350000000044,1,0.7423098105150969
42103371690000,928.4207400297416,74.82641008060165,5,1.0
42103371880000,,,0,
42103372000000,724.7174002624739,70.89159410589005,6,1.0
42103372210000,999.3538681379619,23.55249999999978,1,0.8495995073786505
42103372360000,750.5273592087098,63.0160830377786,3,1.0
42103372490000,,,0,
42103372650000,928.8259318395394,43.315182618434456,2,1.0
42103372830000,739.4434931463084,35.93139354898351,3,1.0
42103372880000,1110.3052399014543,9.22900000000027,1,0.795122815334918
42103372890000,921.0132443139024,68.99300303047758,2,1.0
42103372920000,990.6365554528369,121.26749999999993,1,0.9332490240320185
42103372930000,,,0,
42103373020000,669.2865386272472,9.79300000000012,1,0.790863482727748
42103373060000,1299.3194859816106,43.48750000000018,1,0.9543748328265274
42103373120000,955.581857282598,41.083052680290805,3,1.0
42103373190000,934.3799643587867,41.45222874741116,2,1.0
42103373220000,697.8828061907215,44.340000000000146,1,0.9999999999999997
42103373230000,999.3886376917291,23.55249999999978,1,0.963482544467255
42103373240000,,,0,
42103373260000,,,0,
42103373270000,771.8592202622146,39.246291762450184,2,1.0
42103373300000,673.0587740061128,132.20550046131095,2,1.0
42103373320000,787.6602916452658,39.4699999999998,1,1.0
42103373380000,783.0486478995415,34.427961827377345,2,1.0
42103373410000,885.5767740666766,25.18578274151448,2,1.0
42103373490000,771.5512603483495,40.85999999999967,1,0.6861704949624512
42103373500000,,,0,
42103373510000,1092.4274936997726,141.30354149131543,3,0.40319364099533284
42103373510100,111.7072283813364,15.7400000000016,1,0.8775846197388187
42103373510200,113.60066818968804,22.462358405123783,2,1.0
42103373550000,1300.0691177180213,19.74499999999989,1,0.9959301041481504
42103373680000,1212.5310249053555,81.67000000000007,1,1.0
42103373730000,917.2385561757752,132.51565898149516,2,1.0
42103373850000,803.2289077863597,91.55904088791794,5,1.0
42103373860000,645.2757828261725,68.29746034163696,4,1.0
42103373880000,953.9928267259342,52.77346476090668,2,1.0
42103373900000,720.2351250783038,65.57349999999997,1,0.9999999999999999
42103373910000,932.5592861435962,67.54324992556032,2,1.0
42103373920000,794.4652145418835,78.75778706244458,4,1.0
42103373930000,634.2602696576847,80.28000000000065,1,0.9931875460221923
42103373940000,,,0,
42103373950000,,,0,
42103373960000,,,0,
42103374090000,,,0,
42103374100000,,,0,
42103374120000,,,0,
42103374210000,509.73437371518287,54.9349636482208,4,1.0
42103374217100,50.557024317117246,0.959999999999127,1,0.6556522644030032
42103374217200,50.68720175781485,0.959999999999127,1,1.0
42103374217300,454.17239525227274,56.110773986448805,6,1.0
42103374217400,,,0,
42103374217600,487.49479026914213,69.57744507057905,4,1.0
42103374220000,1253.6805898097234,59.64694298916513,3,1.0
42103374280000,,,0,
42103374300000,703.9844550074987,11.681000000000495,1,0.9919402518661409
42103374310000,739.406012315433,128.64508885252252,2,1.0
42103374320000,677.2882269425239,29.68019513458584,4,1.0
42103374330000,905.3591111394321,92.31697299964837,2,1.0
42103374350100,,,0,
42103374390000,587.8857339891124,118.52642851381057,3,1.0
42103374400000,668.7147721351164,102.53593063128288,3,1.0
42103374410000,,,0,
42103374430000,839.3250186014911,97.928899954357,2,1.0
42103374440000,,,0,
42103374450000,993.0872775285948,70.27000000000044,1,0.8566619009406957
42103374460000,669.456570720684,127.34604840354977,4,1.0
42103374470000,,,0,
42103374480000,,,0,
42103374490000,654.3178566046275,3.0599999999999454,1,0.8913824695155056
42103374500000,966.1462866967734,53.98344093737584,3,1.0
42103374540000,605.2335766754292,36.91000000000008,2,1.0
42103374550000,719.3509264016543,36.29695294530482,3,1.0
42103374570000,751.23646202711,48.33669149329185,3,1.0
42103374600000,1300.0796109113373,19.74499999999989,1,0.9987863512646102
42103374610000,,,0,
42103374620000,,,0,
42103374670000,867.1035791178356,28.514999999999418,1,0.9855706904986727
42103374680000,867.1008327216683,28.514999999999418,1,1.0
42103374690000,,,0,
42103374700000,,,0,
42103374710000,,,0,
42103374720000,688.0243496812601,5.270000000000437,1,0.9482665075442044
42103374730000,691.6337208147016,23.52357656058824,2,1.0
42103374750000,691.6263388937978,20.05343149385572,2,1.0
42103374760000,687.5333165164867,9.605827294049124,2,1.0
42103374770000,724.0015432775759,16.28999999999951,1,0.8019834696054322
42103374780000,710.351714039939,15.952376293506994,2,1.0
42103374790000,793.0582710270454,61.506740891690605,3,1.0
42103374800000,886.2633371563554,114.6601003671597,3,1.0
42103374810000,873.7941212050769,53.68999999999869,1,0.9596425383288147
42103374820000,,,0,
42103374830000,,,0,
42103374860000,873.8225592283167,53.68999999999869,1,0.9999999999999992
42103374870000,,,0,
42103374880000,,,0,
42103374890000,,,0,
42103374930000,763.5560483299746,86.22675988680993,3,1.0
42103374940000,1029.5047450664933,82.74920527902421,2,1.0
42103374960000,767.859795854674,53.70960997030307,2,1.0
42103375010000,,,0,
42103375020000,632.7401298456857,117.71086945401396,3,1.0
42103375030000,749.6103717182484,17.095000000000255,1,0.7891358793446746
42103375040000,832.797640087468,33.17306803093028,5,1.0
42103375050000,1212.494409225229,81.67000000000007,1,0.8036331158301422
42103375060000,746.2862461320033,45.474999999999454,1,0.997920890874417
42103375070000,873.5291445822945,35.86731303322129,6,1.0
42103375080000,,,0,
42103375090000,779.6916997063838,44.29500000000007,1,0.9999811494728168
42103375100000,817.4871174365602,40.349999999999454,1,0.9997520205502525
42103375110000,749.610270186987,17.095000000000255,1,1.0
42103375120000,1315.4657053270819,102.79499999999825,1,0.9966592445442102
42103375130000,1315.468371537351,102.79499999999825,1,0.9999999999999997
42103375140000,,,0,
42103375150000,,,0,
42103375160000,453.511213070269,161.2549999999992,1,0.9827966305546277
42103375200000,1065.8342409079767,10.460000000000036,1,1.0
42103375210000,453.51088825974693,161.2549999999992,1,0.9997337085649662
42103375220000,,,0,
42103375230000,,,0,
42103375240000,,,0,
42103375250000,,,0,
42103375260000,1065.8491698299879,10.460000000000036,1,0.9439282023737818
42103375280000,661.5939725780519,35.26667931492293,2,1.0
42103375290000,767.6183528790319,38.639764198554516,3,1.0
42103375300000,867.6766910059075,11.98175442379704,3,1.0
42103375320000,667.0839909674261,36.84809224059623,3,1.0
42103375330000,632.8177753469204,43.375,1,1.0
42103375340000,859.4760797924023,12.234290708635074,3,1.0
42103375350000,678.7117446192316,43.56999999999971,1,0.9999999999999999
42103375360000,882.7285965511751,25.021224399725778,4,1.0
42103375370000,899.9287664639074,22.551480707232027,3,1.0
42103375410000,,,0,
42103375420000,,,0,
42103375430000,775.6546647459174,6.255000000000109,1,0.992391130886637
42103375440000,775.6946035159641,6.255000000000109,1,0.9910946703361323
42103375450000,,,0,
42103375470000,734.8709181089288,28.25500000000011,1,0.9995450259623962
42103375480000,734.8681426257835,28.25500000000011,1,0.9979008954195197
42103375490000,771.5819601492103,40.85999999999967,1,0.5142836384953939
42103375510000,,,0,
42103375520000,,,0,
42103375530000,,,0,
42103375540000,,,0,
42103375620000,623.3900978213524,6.849999999999909,1,0.8620818994328909
42103375630000,,,0,
42103375640000,908.014420027011,22.905000000000655,1,0.8939916736435174
42103375670000,623.4012947989105,6.849999999999909,1,0.9987911831785907
42103375690000,908.1755687973663,22.905000000000655,1,0.9999920789858419
42103375770000,,,0,
42103375790000,692.026139730435,14.110000000000126,1,0.9999999999999997
42103375800000,288.2604579208413,103.55518397954977,2,1.0
42103375810000,839.4206630696282,1.3299999999999272,1,0.999528638780612
42103375820000,608.6120761136275,106.11643154109099,2,1.0
42103375830000,730.2389192074863,11.939865854882731,2,1.0
42103375840000,818.9996396279947,23.56999999999971,1,0.9767445468905688
42103375850000,687.0875813524992,103.8029011990029,4,1.0
42103375860000,748.8654943692691,18.595000000000255,1,0.9840225481983038
42103375870000,788.517454879192,21.456862439428235,2,1.0
42103375880000,859.7052995937503,15.721168487754124,2,1.0
42103375890000,735.2579323897936,25.713703517482774,2,1.0
42103375940000,764.8984798603287,9.259999999999764,1,0.9999999999999997
42103375950000,703.5641134332434,5.821617720133943,2,1.0
42103375960000,801.846758422543,103.66764182147243,5,1.0
42103375980000,683.2297810742702,112.30219890376209,5,1.0
42103375990000,707.1338796136806,112.17824832590851,4,1.0
42103376000000,939.0587315705264,99.02522564418273,4,1.0
42103376010000,623.4314459884614,122.73227677945437,3,1.0
42103376020000,707.5735566461691,31.994999999999894,1,0.9999592630750348
42103376030000,707.3252180951927,31.99499999999989,1,0.7548123765410557
42103376050000,1151.6570647446408,125.13813934549391,2,1.0
42103376060000,756.6383902844041,122.74671013219708,3,1.0
42103376090000,,,0,
42103376100000,,,0,
42103376110000,,,0,
42103376120000,440.15412006802535,18.09999999999991,1,0.9998608549161385
42103376130000,440.15230281924033,18.09999999999991,1,0.9928441059070549
42103376140000,,,0,
42103376150000,447.92469846593633,15.559999999999945,1,0.9969929992851791
42103376160000,447.92539970452265,15.559999999999945,1,0.9996129065579894
42103376220000,298.46472361729775,131.78062213631625,3,1.0
42135031200100,1000.1826659567977,31.01000000000022,1,0.9344167858359558
42135031640100,1000.015861008879,31.01000000000022,1,0.8132249508193965
42135381080100,,,0,
42135384700000,1139.6818305881125,64.0099999999984,1,0.9994482585541307
42135385180000,1135.6398679412157,64.34803801342383,2,1.0
42135386380000,1083.602176285446,85.9300000000003,1,0.9560232543326194
42135388190000,1168.932408362462,63.463580629444465,2,1.0
42135394050000,1131.4200930537722,64.75000000000182,1,0.9999480244569171
42135394060000,1254.8992735912152,40.909999999999854,1,0.965800988882392
42135413340000,,,0,
42135421490000,,,0,
42135423690000,,,0,
42135423720000,,,0,
42135425210000,,,0,
42135425280000,1193.0954563487667,3.430000000000291,1,0.9989517029967326
42135425290000,1192.9958300674953,3.430000000000291,1,0.9894080542286653
42135428060000,,,0,
42135428210000,1308.1703714837367,57.25450000000001,1,1.0
42135428370000,,,0,
42135428370100,93.69952755265102,9.594999999999345,1,0.31124945193084835
42135428650000,,,0,
42135430880000,1262.287938049793,26.32339942503923,2,1.0
42135431410000,1095.6416029928887,51.125,1,0.7706154639503667
42135431570000,,,0,
42135431580000,1308.1371241933757,57.25450000000001,1,0.9284735691490218
42135433170000,1214.287678942191,61.940000000000516,1,0.9997550812467785
42135433940000,1228.6817465845213,3.119999999999891,1,0.9999999999999998
42135433990000,1311.788006585443,15.319999999999707,1,0.9996114437374465
42135434110000,,,0,
42135434230000,1311.6300941832426,15.31999999999971,1,0.9324598846264311
42135434240100,1292.4099200423977,38.6639446324843,2,1.0
42135434250000,1252.2104901526368,56.45822983862793,2,1.0
42135435420000,1254.411300307362,41.090000000000146,1,0.9953103857977231
42135435430000,1254.411224069748,41.090000000000146,1,0.9868757904595814
42135435450000,1122.497237476994,10.219135832304362,2,1.0
42135435480000,1147.7835350699322,18.93000000000029,1,0.973075755330206
42135435490000,1068.492378333338,17.563507310911373,2,1.0
42135435980000,1233.2826787965917,18.769392814141767,2,1.0
42135436130000,,,0,
42135436140000,1000.609808638028,93.78084521812576,2,1.0
42135436500000,1027.932779330083,49.289999999999964,1,0.9882444045246971
42135436550000,1237.4271834417054,39.56634110620607,2,1.0
42135436570000,800.784403216749,0.15499999999974534,1,0.9721107801041916
42135436580000,1049.4505103590525,13.021941655541177,2,1.0
42135436830100,,,0,
42135437000000,1028.0903142123204,49.289999999999964,1,0.6188983906086944
42135437310000,,,0,
42135437420000,928.6090294568936,121.11444338429888,2,1.0
42135437430000,639.5674672245012,161.0064999999986,2,1.0
42135437640000,,,0,
42135438050100,,,0,
42135438130000,1224.7918522760601,2.514999999999418,1,0.9983064600358758
42135438140100,1230.392087124969,13.059349874962889,2,1.0
42135438150100,1224.7933930576016,2.514999999999418,1,0.973249677594766
42135438160000,1235.1454018276384,16.728000000000975,1,0.9999999999999998
42135438170000,,,0,
42135438230000,,,0,
42135438240000,1225.6907124043016,9.431500000000597,1,0.9915667571477089
42135438520000,,,0,
42135438800000,,,0,
42135438810000,,,0,
42135438850000,,,0,
42135438940000,,,0,
42135439050000,1306.56071554923,42.95136831341523,2,1.0
42135439060000,,,0,
42135439160000,,,0,
42135439170100,657.7634892900705,30.15759749048292,2,1.0
42135439170200,50.278056063372205,12.301500000000487,1,0.44519861844353686
42135439300000,,,0,
42135439310000,,,0,
42135439320000,,,0,
42135439380000,872.9795977263186,13.626500000002125,1,0.9998586680244861
42135439390000,,,0,
42135439400000,830.8883371635327,12.649169687783935,2,1.0
42135439410000,792.2921922539898,11.747000000001208,1,0.9965202016145641
42135439570000,,,0,
42135439580000,,,0,
42135439590000,,,0,
42135439600000,,,0,
42135439760000,,,0,
42165351700100,795.5588578664044,4.549467013950158,2,1.0
42165351740100,986.6250240363253,4.435701811771081,2,1.0
42165353260000,,,0,
42165354940000,578.8410905282116,9.506771812986882,2,1.0
42165380580000,806.8814250667278,51.16500000000087,1,0.999877093337454
42165384090000,,,0,
42165384120000,873.9098701910035,43.20753264943477,4,1.0
42165384950000,708.1686750693439,133.45532540180662,3,1.0
42165385000000,816.2988343655616,37.05494898851789,2,1.0
42165385010000,1071.2147847026367,26.317777305124203,3,1.0
42165385040000,1074.2903745810108,137.4349999999995,1,0.6662931288845273
42165385070000,911.7590124031705,25.91716848994703,2,1.0
42165385080000,539.3335440053182,29.496037316206632,3,1.0
42165385470000,,,0,
42165385690000,922.0665445400815,79.86316930382165,2,1.0
42165385790000,798.3643776074985,54.73499999999967,1,0.5053000448239514
42165385900000,997.8710853693302,16.2511581686213,2,1.0
42165386010000,960.4656251579217,5.790000000000873,1,1.0
42165386050000,,,0,
42165386080000,556.5288794110282,25.470000000000255,1,0.9714519940338281
42165386090000,960.5213550858577,14.34355630234213,3,1.0
42165386100000,1018.1561084411616,9.2849743360826,3,1.0
42165386190000,833.6186199518451,11.385000000000218,1,0.4720356871100033
42165386230000,,,0,
42165386240100,865.4335493334528,29.57000000000062,1,0.9769201879972769
42165386250000,679.8840566478568,51.29999999999927,1,0.9093664969832562
42165386260000,807.0875875342635,40.032524072922605,2,1.0
42165386300000,1021.9704924981118,26.779999999999742,2,1.0
42165386330100,599.5948182620652,46.36999999999898,1,1.0
42165386500000,779.0626608445818,126.32499999999891,1,0.9615236759368212
42165386510000,993.7303668904251,11.434999999999489,1,0.9271045875701968
42165386520000,778.4587971400273,91.82106670127835,2,1.0
42165386530000,791.0621582257064,80.1205735035668,2,1.0
42165386540000,982.6664709565999,48.30042264084543,3,1.0
42165386560000,968.435525988708,21.345499999999447,1,0.7453633836968041
42165386580000,,,0,
42165386590000,852.8599893884268,53.167660038649224,3,1.0
42165386600000,1021.0827972030432,14.955000000000837,1,0.9894265553482394
42165386690100,833.7273530374051,55.529950976600105,3,1.0
42165386950000,815.705947735168,28.654640820626824,2,1.0
42165386960000,,,0,
42165386980000,717.8812949158958,54.71649881190336,3,1.0
42165387000000,871.1823552822142,42.88690647679011,2,1.0
42165387010000,910.0669458077349,36.55999999999949,1,0.9935527985184663
42165387020000,981.314784430544,77.0792922449397,2,1.0
42475348300000,1299.9525392412406,69.91045311268043,2,1.0
42475348770100,655.1873894879578,51.488313332003436,2,1.0
42475348770200,663.577237416837,40.89288888882791,2,1.0
42475349100000,,,0,
42475349270000,,,0,
42475349600000,,,0,
42475351120000,,,0,
42475356120000,,,0,
42475356150000,,,0,
42475360730000,,,0,
42475360740000,,,0,
42475361450000,,,0,
42475363360000,,,0,
42475363380000,,,0,
42475372970100,,,0,
42475373130100,,,0,
42475373470000,,,0,
42475373950000,,,0,
42475375010000,,,0,
42475375020000,,,0,
42475376690300,,,0,
42475378640000,,,0,
42475379960100,,,0,
42475380950100,,,0,
42475381220000,,,0,
42475383430000,845.1638167745991,41.08150000000023,1,0.972749795148416
42475383440000,,,0,
42475383450000,870.9578490096565,59.079818014434885,2,1.0
